id,title,description,link,price,availability,image_link,gtin,mpn,brand,update_type
1326,Battlefield 2042 Standard Edition Electronic Arts Xbox One Físico,Battlefield 2042 Standard Edition Electronic Arts Xbox One Físico Con este juego de Battlefield vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/battlefield-2042-standard-edition-electronic-arts-xbox-one-fisico/p/MLM18616303,1336 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_940785-MLA48598643185_122021-O.jpg,00710859248774,,Battlefield,merge
1327,Sekiro Shadows Die Twice Standard Edition Activision Xbox One Físico,Sekiro Shadows Die Twice Standard Edition Activision Xbox One Físico Con este juego de Sekiro vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/sekiro-shadows-die-twice-standard-edition-activision-xbox-one-fisico/p/MLM14797120,805 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_901652-MLA44387637709_122020-O.jpg,00710859248781,,Sekiro,merge
1328,Doom Eternal Standard Edition Bethesda Xbox One Físico,Doom Eternal Standard Edition Bethesda Xbox One Físico Con este juego de Doom vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/doom-eternal-standard-edition-bethesda-xbox-one-fisico/p/MLM15588236,648 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_769315-MLA44444778695_122020-O.jpg,00710859248798,,Doom,merge
1329,Grand Theft Auto IV Standard Edition Rockstar Games PC Digital,Grand Theft Auto IV Standard Edition Rockstar Games PC Digital Con este juego de Grand Theft Auto vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/grand-theft-auto-iv-standard-edition-rockstar-games-pc-digital/p/MLM15699263,287 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_763799-MLA47585082243_092021-O.jpg,00710859248804,,Grand Theft Auto,merge
1330,Dying Light 2 Standard Edition Techland PS4 Físico,Dying Light 2 Standard Edition Techland PS4 Físico Con este juego de Dying Light vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/dying-light-2-standard-edition-techland-ps4-fisico/p/MLM18957690,891 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_915955-MLA52223253292_102022-O.jpg,00710859248811,,Dying Light,merge
1331,Sekiro Shadows Die Twice Game of the Year Edition Activision Xbox One Físico,Sekiro Shadows Die Twice Game of the Year Edition Activision Xbox One Físico Con este juego de Sekiro vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/sekiro-shadows-die-twice-game-of-the-year-edition-activision-xbox-one-fisico/p/MLM19120247,856 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_972897-MLA50181386438_062022-O.jpg,00710859248828,,Sekiro,merge
1332,Resident Evil 3 Remake Standard Edition Capcom Xbox One Físico,Resident Evil 3 Remake Standard Edition Capcom Xbox One Físico Con este juego de Resident Evil vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/resident-evil-3-remake-standard-edition-capcom-xbox-one-fisico/p/MLM15588234,661 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_842898-MLA44453012979_122020-O.jpg,00710859248835,,Resident Evil,merge
1333,Call of Duty World War II Standard Edition Activision Xbox One Físico,Call of Duty World War II Standard Edition Activision Xbox One Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.,https://www.gamestoremercadoshopscom.ml/call-of-duty-world-war-ii-standard-edition-activision-xbox-one-fisico/p/MLM8752786,769 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_933842-MLA44445156231_122020-O.jpg,00710859248842,,Call of Duty,merge
1334,Call of Duty Modern Warfare Standard Edition Activision PS4 Físico,Call of Duty Modern Warfare Standard Edition Activision PS4 Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/call-of-duty-modern-warfare-standard-edition-activision-ps4-fisico/p/MLM15246106,1093 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_850144-MLA42177677881_062020-O.jpg,00710859248859,,Call of Duty,merge
1335,Far Cry 6 Standard Edition Ubisoft Xbox Series X|S Físico,Far Cry 6 Standard Edition Ubisoft Xbox Series X|S Físico Con este juego de Far Cry vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/far-cry-6-standard-edition-ubisoft-xbox-series-xs-fisico/p/MLM18500311,809 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_708534-MLA48240804095_112021-O.jpg,00710859248873,,Far Cry,merge
1336,Watch Dogs Standard Edition Ubisoft Wii U Físico,Watch Dogs Standard Edition Ubisoft Wii U Físico Con este juego de Watch Dogs vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/watchdogs-standard-edition-ubisoft-wii-u-fisico/p/MLM6098111,769 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_729781-MLA45628970005_042021-O.jpg,00710859248880,,Watch Dogs,merge
1337,Call of Duty Black Ops I amp II Combo Pack Activision Xbox One Físico,Call of Duty Black Ops I amp II Combo Pack Activision Xbox One Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-i-ii-combo-pack-activision-xbox-one-fisico/p/MLM15256693,2227 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_966073-MLA47093278922_082021-O.jpg,00710859248897,,Call of Duty,merge
1338,The Elder Scrolls V Skyrim Standard Edition Bethesda Softworks PC Físico,The Elder Scrolls V Skyrim Standard Edition Bethesda Softworks PC Físico Con este juego de The Elder Scrolls vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/the-elder-scrolls-v-skyrim-standard-edition-bethesda-softworks-pc-fisico/p/MLM6103222,728 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_728912-MLA45720321078_042021-O.jpg,00710859248903,,The Elder Scrolls,merge
1339,Call of Duty Black Ops III Standard Edition Activision Xbox One Físico,Call of Duty Black Ops III Standard Edition Activision Xbox One Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.,https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-iii-standard-edition-activision-xbox-one-fisico/p/MLM6084082,1883 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_898716-MLA47636025803_092021-O.jpg,00710859248910,,Call of Duty,merge
1340,BioShock The Collection 2K Games Xbox One Físico,BioShock The Collection 2K Games Xbox One Físico Con este juego de BioShock vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/bioshock-the-collection-2k-games-xbox-one-fisico/p/MLM6244239,648 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_634089-MLA45076849111_032021-O.jpg,00710859248927,,BioShock,merge
1341,Call of Duty Ghosts Standard Edition Activision Xbox 360 Físico,Call of Duty Ghosts Standard Edition Activision Xbox 360 Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/call-of-duty-ghosts-standard-edition-activision-xbox-360-fisico/p/MLM6098145,1336 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_960716-MLA45077185414_032021-O.jpg,00710859248934,,Call of Duty,merge
1342,Assassins Creed Origins Standard Edition Ubisoft Xbox One Físico,Assassins Creed Origins Standard Edition Ubisoft Xbox One Físico Con este juego de Assassin s Creed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/assassins-creed-origins-standard-edition-ubisoft-xbox-one-fisico/p/MLM15296539,688 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_626251-MLA44388227858_122020-O.jpg,00710859248941,,Assassin s Creed,merge
1343,Mortal Kombat Komplete Edition Warner Bros. Xbox 360 Físico,Mortal Kombat Komplete Edition Warner Bros. Xbox 360 Físico Desde su primera edición Mortal Kombat revolucionó el género de pelea. Cada luchador tiene su historia de vida sus trucos especiales y su estilo de combatir al rival lo que convierte a esta franquicia en una de las más completas del género. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/mortal-kombat-komplete-edition-warner-bros-xbox-360-fisico/p/MLM6176820,1012 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_951360-MLA44342755046_122020-O.jpg,00710859248958,,Mortal Kombat,merge
